module,type,name,res_id,src,value,comments
web,code,addons/web/static/src/xml/base.xml,174,Change Password,Change Password,openerp-web
web,code,addons/web/static/src/xml/base.xml,49,Change default:,Change default:,openerp-web
web,code,addons/web/static/src/xml/base.xml,897,Clear,Clear,openerp-web
web,code,addons/web/static/src/xml/base.xml,928,Clear,Clear,openerp-web
web,code,addons/web/static/src/xml/base.xml,227,Clear Events,Clear Events,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1708,Close,Close,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,315,Close,Close,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,111,Close,Close,openerp-web
web,code,addons/web/static/src/js/widgets/data_export.js,203,Close,Close,openerp-web
web,code,addons/web/static/src/js/widgets/debug_manager.js,442,Close,Close,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector_dialog.js,24,Close,Close,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1707,Closed,Closed,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,52,Column title,Column title,openerp-web
web,code,addons/web/static/src/xml/base.xml,473,Condition:,Condition:,openerp-web
web,code,addons/web/static/src/xml/base.xml,169,Confirm New Password,Confirm New Password,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,234,Confirmation,Confirmation,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,284,Confirmation,Confirmation,openerp-web
web,code,addons/web/static/src/js/chrome/abstract_web_client.js,297,Connection lost,Connection lost,openerp-web
web,code,addons/web/static/src/js/chrome/abstract_web_client.js,306,Connection restored,Connection restored,openerp-web
web,code,addons/web/static/src/xml/base.xml,37,Context:,Context:,openerp-web
web,code,addons/web/static/src/xml/base.xml,90,Context:,Context:,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,146,Copied !,Copied !,openerp-web
web,code,addons/web/static/src/xml/base.xml,143,Copy the full error to clipboard,Copy the full error to clipboard,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1275,Could not display the selected image.,Could not display the selected image.,openerp-web
web,code,addons/web/static/src/js/core/utils.js,490,Could not serialize XML,Could not serialize XML,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_view.js,43,Count,Count,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_view.js,59,Count,Count,openerp-web
web,code,addons/web/static/src/js/views/pivot/pivot_view.js,39,Count,Count,openerp-web
web,code,addons/web/static/src/js/views/pivot/pivot_view.js,59,Count,Count,openerp-web
web,code,addons/web/static/src/xml/base.xml,516,Count,Count,openerp-web
web,code,addons/web/static/src/xml/base.xml,543,Count,Count,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,44,Create,Create,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,222,Create,Create,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_quick_create.js,45,Create,Create,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_quick_create.js,80,Create,Create,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_controller.js,411,Create,Create,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,367,Create,Create,openerp-web
web,code,addons/web/static/src/xml/base.xml,415,Create,Create,openerp-web
web,code,addons/web/static/src/xml/base.xml,435,Create,Create,openerp-web
web,code,addons/web/static/src/js/views/form/form_controller.js,529,Create ,Create ,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,430,"Create ""<strong>%s</strong>""","Create ""<strong>%s</strong>""",openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,41,Create a %s,Create a %s,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,444,Create and Edit...,Create and Edit...,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,55,Create and edit,Create and edit,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,473,Create: ,Create: ,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_quick_create.js,85,Create: ,Create: ,openerp-web
web,code,addons/web/static/src/xml/base.xml,347,Created by :,Created by :,openerp-web
web,code,addons/web/static/src/xml/base.xml,301,Creation Date:,Creation Date:,openerp-web
web,code,addons/web/static/src/xml/base.xml,297,Creation User:,Created By:,openerp-web
web,code,addons/web/static/src/js/chrome/search_menus.js,190,Custom Filter,Custom Filter,openerp-web
web,model,"ir.ui.view,arch_db",web.login,Database,Database,
web,code,addons/web/static/src/xml/base.xml,561,Day,Day,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,71,Day,Day,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1700,Deactivate,Deactivate,openerp-web
web,code,addons/web/static/src/xml/base.xml,456,Default:,Default:,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,302,Delete,Delete,openerp-web
web,code,addons/web/static/src/js/views/form/form_controller.js,157,Delete,Delete,openerp-web
web,code,addons/web/static/src/js/views/list/list_controller.js,156,Delete,Delete,openerp-web
web,code,addons/web/static/src/xml/base.xml,1236,Delete,Delete,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,23,Delete,Delete,openerp-web
web,code,addons/web/static/src/js/views/list/list_editable_renderer.js,503,Delete row ,Delete row ,openerp-web
web,code,addons/web/static/src/xml/base.xml,358,Delete this attachment,Delete this attachment,openerp-web
web,code,addons/web/static/src/xml/base.xml,975,Delete this file,Delete this file,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,111,Discard,Discard,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector_dialog.js,31,Discard,Discard,openerp-web
web,code,addons/web/static/src/xml/base.xml,422,Discard,Discard,openerp-web
web,code,addons/web/static/src/xml/base.xml,445,Discard,Discard,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,66,Discard,Discard,openerp-web
web,code,addons/web/static/src/xml/report.xml,18,Discard,Discard,openerp-web
web,code,addons/web/static/src/js/widgets/data_export.js,336,Do you really want to delete this export template?,Do you really want to delete this export template?,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_renderer.js,132,Do you really want to delete this filter from favorites ?,Do you really want to delete this filter from favorites ?,openerp-web
web,code,addons/web/static/src/xml/base.xml,1330,Documentation,Documentation,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector_dialog.js,36,Domain,Domain,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,534,Domain error,Domain error,openerp-web
web,code,addons/web/static/src/xml/base.xml,41,Domain:,Domain:,openerp-web
web,code,addons/web/static/src/js/core/misc.js,16,"Don't leave yet,<br />it's still loading...","Don't leave yet,<br />it's still loading...",openerp-web
web,code,addons/web/static/src/xml/base.xml,549,Download xls,Download xls,openerp-web
web,code,addons/web/static/src/js/views/form/form_controller.js,163,Duplicate,Duplicate,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,296,Edit,Edit,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_quick_create.js,50,Edit,Edit,openerp-web
web,code,addons/web/static/src/xml/base.xml,431,Edit,Edit,openerp-web
web,code,addons/web/static/src/xml/base.xml,896,Edit,Edit,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,65,Edit,Edit,openerp-web
web,code,addons/web/static/src/xml/report.xml,14,Edit,Edit,openerp-web
web,code,addons/web/static/src/xml/base.xml,236,Edit Action,Edit Action,openerp-web
web,code,addons/web/static/src/xml/base.xml,274,Edit Calendar view,Edit Calendar view,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column.js,294,Edit Column,Edit Column,openerp-web
web,code,addons/web/static/src/xml/base.xml,613,Edit Domain,Edit Domain,openerp-web
web,code,addons/web/static/src/xml/base.xml,268,Edit Form view,Edit Form view,openerp-web
web,code,addons/web/static/src/xml/base.xml,272,Edit Gantt view,Edit Gantt view,openerp-web
web,code,addons/web/static/src/xml/base.xml,271,Edit Graph view,Edit Graph view,openerp-web
web,code,addons/web/static/src/xml/base.xml,270,Edit Kanban view,Edit Kanban view,openerp-web
web,code,addons/web/static/src/xml/base.xml,269,Edit List view,Edit List view,openerp-web
web,code,addons/web/static/src/xml/base.xml,273,Edit Pivot view,Edit Pivot view,openerp-web
web,code,addons/web/static/src/xml/base.xml,278,Edit Search view,Edit Search view,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,22,Edit Stage,Edit Stage,openerp-web
web,code,addons/web/static/src/xml/base.xml,275,"Edit view, type:","Edit view, type:",openerp-web
web,model,"ir.ui.view,arch_db",web.login,Email,Email,
web,model,"ir.ui.view,arch_db",web.external_layout_standard,Email:,Email:,
web,code,addons/web/static/src/js/chrome/search_menus.js,86,Error,Error,openerp-web
web,code,addons/web/static/src/js/chrome/search_menus.js,93,Error,Error,openerp-web
web,code,addons/web/static/src/js/chrome/view_manager.js,291,Error,Error,openerp-web
web,code,addons/web/static/src/js/report/qwebactionmanager.js,138,Error,Error,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,149,Error,Error,openerp-web
web,code,addons/web/controllers/main.py,805,"Error, password not changed !","Error, password not changed!",
web,code,addons/web/static/src/js/views/calendar/calendar_model.js,549,Everybody's calendars,Everybody's calendars,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_model.js,549,Everything,Everything,openerp-web
web,code,addons/web/static/src/xml/base.xml,548,Expand all,Expand all,openerp-web
web,code,addons/web/static/src/js/views/list/list_controller.js,141,Export,Export,openerp-web
web,code,addons/web/static/src/js/widgets/data_export.js,200,Export Data,Export Data,openerp-web
web,code,addons/web/static/src/xml/base.xml,1184,Export Formats :,Export Formats :,openerp-web
web,code,addons/web/static/src/js/widgets/data_export.js,202,Export To File,Export to File,openerp-web
web,code,addons/web/static/src/xml/base.xml,1177,Export Type :,Export Type :,openerp-web
web,code,addons/web/static/src/xml/base.xml,1180,Export all Data,Export all Data,openerp-web
web,code,addons/web/static/src/js/widgets/data_export.js,458,External ID,External ID,openerp-web
web,code,addons/web/static/src/js/chrome/view_manager.js,496,Failed to evaluate search criterions,Failed to evaluate search criterions,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,62,False,False,openerp-web
web,code,addons/web/static/src/xml/base.xml,1146,Favorites,Favorites,openerp-web
web,code,addons/web/static/src/xml/base.xml,17,Field:,Field:,openerp-web
web,code,addons/web/static/src/js/widgets/debug_manager.js,479,Fields View Get,Fields View Get,openerp-web
web,code,addons/web/static/src/xml/base.xml,264,Fields View Get,Fields View Get,openerp-web
web,code,addons/web/static/src/js/widgets/debug_manager.js,262,Fields of %s,Fields of %s,openerp-web
web,code,addons/web/static/src/xml/base.xml,1203,Fields to export,Fields to export,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1194,File Upload,File Upload,openerp-web
